,timestamp,cylinder-number,customer,job-number,grain-screened,ink-color,proof-on-ctd-ink,blade-mfg,cylinder-division,paper-type,ink-type,direct-steam,solvent-type,type-on-cylinder,press-type,press,unit-number,cylinder-size,paper-mill-location,plating-tank,proof-cut,viscosity,caliper,ink-temperature,humifity,roughness,blade-pressure,varnish-pct,press-speed,ink-pct,solvent-pct,ESA-Voltage,ESA-Amperage,wax,hardener,roller-durometer,current-density,anode-space-ratio,chrome-content,band-type
234,19900625,M45,OLDVILLAGESHOP,34092,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,NorthUS,1910,2.33,0.88,1.83,-0.28,-0.59,-0.53,0.13,-0.89,-0.07,0.35,1.19,-0.14,-0.1,0.19,0.04,0.76,-0.88,0.03,0.22,band
235,19900625,X273,WARDS,36058,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1911,0.58,0.88,0.84,0.11,-0.46,0.47,-0.81,-0.89,1.16,0.6,0.79,-0.57,-0.1,-1.66,-1.06,-1.12,1.26,-0.61,0.22,noband
236,19900702,J6,YIELDHOUSE,34367,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1911,2.04,-0.49,-1.61,1.28,-0.46,0.14,-0.11,1.32,-0.38,-1.53,-0.14,-0.57,-0.1,1.11,-1.33,1.22,0.4,-1.24,0.22,band
237,19900706,X135,AMES,34583,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1911,-0.59,-0.49,-1.12,-0.28,-0.46,0.14,-0.69,-0.89,0.85,1.04,0.1,-0.57,-0.1,0.0,0.31,-0.42,0.4,-1.24,0.22,noband
238,19900705,X151,TVGUIDE,25428,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1911,-0.0,-0.49,-1.12,-1.07,0.19,0.14,-1.27,1.89,-0.07,-2.02,-0.47,-0.57,-0.1,0.19,-0.51,1.22,0.4,-1.24,0.22,noband
239,19900330,X750,GUIDEPOSTS,23040,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,0.58,1.01,0.84,-0.68,-0.98,-0.53,-1.27,0.82,-0.53,-0.03,-1.59,-0.57,-0.1,0.19,0.04,1.22,0.0,-0.0,0.22,band
240,19900707,T245,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,1.75,0.88,0.84,-0.21,1.87,1.47,-0.69,-0.89,-0.53,0.09,-1.41,-0.57,-0.1,0.19,0.04,1.22,-1.74,-0.61,0.22,band
241,19900708,F374,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,CATALOG,NorthUS,1910,0.58,0.88,1.35,-1.46,2.78,0.14,0.48,-0.89,-0.23,-0.03,1.79,0.72,-0.1,0.55,-1.33,1.22,-1.74,-0.61,0.22,band
242,19900710,B181,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910,-0.59,0.63,0.36,0.89,0.19,-0.02,1.65,2.24,-1.3,-2.17,-0.93,-0.57,-0.1,1.11,-1.06,1.22,-1.74,-0.61,0.22,noband
243,19900710,M332,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1911,-1.76,0.63,2.32,0.5,-1.11,-0.02,3.4,2.47,-1.3,-1.95,-1.74,-0.57,-0.1,1.11,-0.24,1.22,0.4,-1.26,0.22,noband
244,19900710,T234,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,815,9,CATALOG,NorthUS,1910,-0.88,0.63,0.36,-1.07,0.45,-0.53,-0.34,-0.89,-0.38,0.6,0.79,0.29,-0.1,0.19,-1.33,1.22,-1.74,-0.61,0.22,noband
245,19900710,M39,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter70,813,5,CATALOG,NorthUS,1911,0.58,0.63,0.84,-0.6,-0.59,0.14,0.0,0.27,-1.3,-0.35,0.04,-0.57,10.07,0.0,-0.51,1.22,0.4,-1.26,0.22,noband
246,19900710,F450,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter70,813,1,CATALOG,NorthUS,1911,1.46,0.63,3.31,-1.23,-0.72,0.14,0.0,-0.21,-1.3,-0.56,1.31,-0.57,-0.1,-0.74,-1.33,1.22,0.4,-1.26,0.22,noband
247,19900706,X281,AMES,34583,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1911,-0.0,0.51,-1.12,-1.07,-0.72,0.14,-0.11,-0.89,0.85,1.04,0.1,-0.57,-0.1,0.19,-0.51,-0.42,0.4,-1.26,0.22,band
248,19900710,X346,HILLS,34714,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1911,-1.76,0.63,-1.12,-0.52,1.1,0.8,-1.27,-0.89,1.0,0.6,0.79,4.59,-0.1,-1.66,-1.06,-1.12,0.4,-1.26,0.22,noband
249,19900710,X235,HILLS,34714,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910,-0.59,0.63,0.84,-0.05,0.97,0.47,0.13,-0.89,1.0,0.6,0.79,4.59,-0.1,-0.37,-0.51,-1.12,-1.74,-0.61,0.22,noband
250,19900710,B125,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1911,1.16,0.63,1.83,-0.28,1.1,0.14,0.0,-0.89,-1.76,1.3,-0.32,-0.57,-0.1,0.19,0.04,1.22,0.4,-1.26,0.22,noband
251,19900710,T280,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1911,1.16,0.63,1.83,-0.28,1.87,0.14,0.0,-0.89,-1.76,1.3,-0.32,-0.57,-0.1,0.19,0.04,1.22,0.4,-1.26,0.22,noband
252,19900726,T8,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,NO,WoodHoe70,816,2,CATALOG,NorthUS,1911,1.75,0.63,0.36,0.5,1.1,-0.53,-0.57,0.73,-1.15,-0.98,0.13,0.72,-0.1,1.11,0.86,1.22,0.4,-1.87,0.22,band
253,19900727,F257,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,1.75,0.26,0.36,2.07,3.17,-0.53,2.23,2.52,-0.69,-2.78,-0.5,-0.57,-0.1,1.11,-0.79,1.22,-1.74,0.43,0.22,noband
254,19900726,F261,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,1.46,0.26,1.35,-0.68,-1.11,-0.53,3.17,2.23,-0.69,-2.59,-0.23,0.72,-0.1,1.11,0.04,1.22,-1.74,0.43,0.22,noband
255,19900723,F264,USCAV,35683,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911,2.04,1.26,0.36,-1.07,0.84,0.14,2.23,-0.35,-0.5,0.22,0.34,0.29,-0.1,1.11,0.04,-0.65,0.4,-1.87,0.22,noband
256,19900723,F294,USCAV,35683,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,2.33,1.26,1.35,-0.44,0.19,-1.86,1.65,2.12,-0.5,-2.52,-0.14,-0.57,-0.1,1.11,0.04,-0.65,-1.74,0.43,0.22,noband
257,19900723,X232,ECKERDS,34685,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1911,0.58,1.26,-0.13,-0.91,1.22,1.47,-0.22,-0.89,1.62,-0.58,2.67,0.0,-0.1,0.19,0.31,-1.12,0.4,-1.87,0.22,noband
258,19900723,X750,ECKERDS,34685,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,10,TABLOID,CANADIAN,1910,0.58,1.26,0.84,-1.85,-0.85,1.47,1.18,-0.89,1.62,0.6,0.79,0.0,-0.1,-0.74,0.04,-1.12,-1.74,0.43,0.22,noband
259,19900723,X351,ROSES,34894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,821,2,TABLOID,CANADIAN,1910,-0.0,1.26,1.83,-1.07,-0.07,0.14,-1.27,3.06,0.85,-2.46,-2.07,-0.57,-0.1,0.19,-0.51,-1.12,-1.74,0.43,0.22,noband
260,19900723,X25,ROSES,34894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,821,7,TABLOID,CANADIAN,1910,0.58,1.26,0.84,-1.77,-1.11,0.14,-0.69,2.46,0.85,-2.65,-0.59,1.58,-0.1,0.19,-0.51,-1.12,-1.74,0.43,0.22,noband
261,19900620,O7,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,SPIEGEL,CANADIAN,1910,-1.46,0.38,-0.13,0.11,-0.07,1.47,-0.69,-0.89,0.24,0.6,0.79,3.73,-0.1,0.19,-1.33,-1.12,-1.74,-1.96,0.22,noband
262,19900620,O15,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,SPIEGEL,CANADIAN,1910,-1.46,0.38,3.31,0.11,-0.07,1.47,-0.69,-0.89,0.24,0.6,0.79,3.73,-0.1,-1.84,-0.51,-1.12,-1.74,0.03,0.22,noband
263,19900719,X753,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1911,-0.59,0.38,-1.12,-0.28,-0.85,0.14,0.48,-0.89,2.08,0.54,0.89,-0.57,-0.1,-0.55,0.31,-1.12,0.4,-0.61,0.22,noband
264,19900719,X823,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1911,-0.59,0.38,1.35,-0.28,-0.07,0.14,-1.27,-0.89,2.08,1.04,0.1,-0.57,-0.1,0.19,-0.79,-1.12,0.4,-0.61,0.22,noband
265,19900718,X60,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910,-0.0,0.38,-1.12,-0.28,0.19,0.47,-1.27,-0.89,0.54,0.6,0.79,-0.57,-0.1,-1.66,-1.06,-0.42,-1.74,1.62,0.22,noband
266,19900806,J40,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,NorthUS,1910,0.0,0.01,-1.61,0.5,-0.46,-1.19,-0.11,-0.89,-0.07,0.6,0.79,-0.57,-0.1,-0.55,0.04,-1.12,-1.74,-0.61,0.22,band
267,19900730,X153,ROSES,34896,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,NorthUS,1910,-0.59,0.38,1.83,-0.13,1.22,0.8,0.0,0.02,1.47,-1.17,1.82,2.87,-0.1,0.19,0.04,-0.42,-1.74,1.62,0.22,noband
268,19900730,X272,ROSES,34896,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,NorthUS,1910,-0.59,0.38,0.84,-0.52,1.48,0.8,0.0,-0.89,1.47,-0.58,2.67,1.15,-0.1,1.11,0.31,-0.42,-1.74,1.62,0.22,noband
269,19900730,F131,DOWNS,23050,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910,1.46,0.38,1.35,0.66,0.06,-1.19,-0.92,2.04,-1.0,-1.53,-1.56,1.58,-0.1,1.11,0.04,-0.65,-1.74,-1.96,0.22,noband
270,19900727,F76,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,1.75,0.26,0.84,0.89,1.22,0.14,2.82,2.52,-0.84,-2.78,-0.5,-0.57,-0.1,1.11,-0.51,1.22,-1.74,0.41,0.22,noband
271,19900730,F383,DOWNS,23050,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910,1.16,0.38,0.36,0.34,0.06,-1.19,-0.11,1.02,-1.0,-0.79,-0.75,-0.57,-0.1,1.11,-1.33,-0.65,-1.74,-1.96,0.22,noband
272,19900727,F374,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,1.75,0.26,0.36,-0.52,-1.11,0.14,2.23,2.23,-0.84,-2.59,-0.23,0.72,-0.1,1.11,0.04,1.22,-1.74,1.62,0.22,noband
273,19900801,J15,WARDS,36882,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,CANADIAN,1910,-0.0,0.26,0.36,-0.13,-0.07,1.47,0.0,1.16,1.0,-0.88,-0.87,0.29,-0.1,0.19,0.31,-1.12,-1.74,1.62,0.22,noband
274,19900811,J38,WARDS,36882,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,CANADIAN,1910,-1.17,0.26,-0.13,-0.52,0.19,1.47,0.0,-0.04,1.0,-0.01,0.1,-0.57,-0.1,0.19,-1.61,-1.12,-1.74,1.62,0.22,noband
275,19900804,J60,WALMART,34483,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,NorthUS,1910,-1.17,0.51,3.31,-0.28,-1.11,-1.19,0.13,-0.89,0.39,0.6,0.79,-0.57,-0.1,0.19,0.86,-1.12,-1.74,-0.61,0.22,band
276,19900805,J60,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,NorthUS,1910,-1.17,0.51,-0.63,-0.28,-1.11,-1.19,0.48,-0.89,0.54,0.6,0.79,-0.57,-0.1,0.19,1.4,-1.12,-1.74,-0.61,0.22,band
277,19900811,J40,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,NorthUS,1910,0.0,0.38,0.84,1.28,2.0,-2.53,-0.57,-0.89,0.24,0.22,1.4,-0.57,-0.1,0.19,-0.24,-1.12,-1.74,-0.61,0.22,noband
278,19900811,J45,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,NorthUS,1911,0.0,0.38,-1.12,-1.07,0.19,-2.19,0.36,-0.37,0.24,0.22,0.37,-0.57,-0.1,0.19,0.86,-1.12,0.4,0.74,0.22,noband
279,19900807,X315,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910,-1.76,-0.12,-1.12,0.19,0.71,1.47,0.0,-0.89,1.77,0.6,0.79,1.15,-0.1,0.19,-0.24,-0.42,-1.74,-1.26,0.22,noband
280,19900807,X766,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,CANADIAN,1910,-1.76,-0.12,0.84,0.34,1.74,1.47,0.0,-0.89,1.77,0.54,0.79,0.29,-0.1,1.11,1.13,-0.42,-1.74,-1.26,0.22,noband
281,19900810,W717,SHEPLERS,36776,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,7,CATALOG,NorthUS,1910,-0.0,-0.12,-1.12,-0.68,-1.11,0.14,1.3,-0.07,-0.38,-0.58,1.07,-0.57,-0.1,1.11,-0.51,1.22,2.55,-0.61,0.22,noband
282,19900810,W516,SHEPLERS,36776,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,2,SPIEGEL,NorthUS,1910,-0.59,-0.12,-0.13,-1.46,-0.46,0.14,1.65,-0.89,-0.38,0.6,0.79,-0.57,-0.1,1.11,-1.06,1.22,-1.74,-0.61,0.22,noband
283,19900809,X35,TVGUIDE,25433,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.58,-0.12,-1.12,0.66,-0.46,0.14,-0.69,-0.38,0.08,-0.14,0.98,0.29,-0.1,0.55,-0.24,1.22,-1.74,-0.61,0.22,noband
284,19900813,F633,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,mideuropean,1910,-0.0,0.38,0.84,-0.44,-1.11,0.14,2.23,1.12,-1.24,-0.25,-1.8,-0.57,-0.1,1.11,-0.24,-1.59,-1.74,0.78,0.22,noband
285,19900813,M200,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,mideuropean,1910,-0.0,0.38,-0.63,-0.83,-1.5,0.14,1.65,1.01,-1.24,-0.79,-0.75,-0.57,-0.1,1.11,-1.06,-1.59,-1.74,0.78,0.22,noband
286,19900812,R15,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,2,SPIEGEL,CANADIAN,1911,-0.0,0.38,-0.13,-1.07,1.48,0.14,-0.11,-0.89,0.54,0.6,0.79,-0.57,-0.1,1.11,0.04,-0.42,0.4,0.05,0.22,noband
287,19900812,X65,MERVYNS,34175,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,-1.76,0.38,-0.63,0.34,-1.37,0.14,-0.69,0.1,0.54,-0.46,0.55,1.15,-0.1,-0.18,-0.51,0.05,-1.74,0.78,0.22,noband
288,19900813,X333,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,NorthUS,1910,-1.76,0.38,3.31,-1.38,-1.11,0.47,-0.11,-0.89,0.54,0.6,0.79,-0.57,-0.1,-0.18,-0.24,-1.12,-1.74,-0.61,0.22,noband
289,19900812,X282,MERVYNS,34175,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1910,-1.76,0.38,0.84,1.13,-0.98,0.14,-0.69,1.89,0.54,-2.02,-0.5,-0.57,-0.1,0.19,-0.24,0.05,-1.74,0.78,0.22,noband
290,19900813,X184,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,NorthUS,1910,-1.76,0.38,-1.61,-0.6,-1.11,0.47,-0.11,-0.89,0.54,0.6,0.79,-0.57,-0.1,-1.66,-1.06,-1.12,-1.74,0.78,0.22,noband
291,19900814,R22,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1910,-0.0,0.38,-1.61,2.07,1.48,-1.19,-0.57,0.39,0.16,-0.67,0.31,-0.57,-0.1,1.11,0.04,-0.42,-1.74,0.78,0.22,noband
292,19900812,R23,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,SPIEGEL,CANADIAN,1910,-0.0,0.38,1.35,-0.28,2.78,0.14,0.25,-0.54,0.54,0.22,0.7,-0.57,-0.1,0.65,-0.24,-0.42,-1.74,0.78,0.22,noband
293,19900819,F236,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910,-0.0,0.63,0.36,0.11,-0.07,0.14,0.0,0.82,-1.46,-0.03,-1.59,-0.57,-0.1,-0.37,-0.24,-1.59,-1.74,-0.61,0.22,noband
294,19900819,F38,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1911,-0.0,0.63,-0.63,0.5,-1.89,0.14,0.0,0.82,-1.46,-0.03,-1.59,-0.57,-0.1,0.19,-1.33,-1.59,0.4,0.05,0.22,noband
295,19900818,X91,LAZARUS,34154,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,2,TABLOID,NorthUS,1910,-0.0,0.63,0.84,-0.36,0.84,1.47,-0.11,1.78,-0.69,-1.43,-1.2,-0.57,-0.1,0.74,0.04,1.22,-1.74,-0.61,0.22,noband
296,19900818,X132,LAZARUS,34154,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,10,TABLOID,CANADIAN,1910,-1.76,0.63,1.35,-0.52,0.58,1.47,-0.11,0.78,-0.69,-0.35,-0.93,-0.57,15.16,0.37,0.58,1.22,-1.74,-0.61,0.22,noband
297,19900820,X377,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910,1.46,0.76,1.35,-0.05,0.71,1.47,-0.11,2.04,1.77,-1.53,-1.59,-0.57,-0.1,1.11,0.04,-0.42,0.4,-1.87,0.22,noband
298,19900820,X129,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,10,TABLOID,CANADIAN,1910,1.46,0.76,0.06,-0.91,-0.07,1.47,-0.11,0.73,1.77,-0.58,-0.53,-0.57,-0.1,0.19,0.04,-0.42,0.4,-1.87,0.22,noband
299,19900830,T204,GALLS,38061,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,815,1,SPIEGEL,NorthUS,1911,0.29,-0.24,1.35,-0.28,0.71,0.14,-0.34,-0.55,-0.69,-0.25,1.49,-0.57,-0.1,1.11,-0.24,-0.18,-3.88,1.02,0.22,band
300,19900831,X197,TVGUIDE,25437,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911,1.46,0.01,0.84,-0.13,-1.11,-0.53,-0.69,0.82,0.08,-0.98,-0.05,0.72,-0.1,0.19,-0.51,-0.18,-3.88,-0.61,0.22,noband
301,19900831,X138,TVGUIDE,25437,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,2,TABLOID,NorthUS,1911,1.46,0.01,-0.13,0.19,0.32,0.14,-0.69,0.62,0.08,-1.26,0.79,-0.57,-0.1,0.55,-1.06,-0.18,-3.88,-0.61,0.22,noband
302,19900825,X727,AMES,38013,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,NorthUS,1910,-0.59,0.51,3.8,0.03,0.19,0.47,-0.11,0.68,1.77,-0.88,0.07,-0.57,-0.1,-1.29,-0.79,-1.12,2.55,-1.87,0.22,noband
303,19900825,X60,AMES,38013,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,NorthUS,1910,-0.0,0.51,0.36,0.58,0.45,0.14,-0.11,-0.89,1.77,0.6,0.79,-0.57,-0.1,-0.74,-0.51,-1.12,2.55,-1.87,0.22,noband
304,19900824,F192,COMPETITIVEDGE,34399,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1911,-0.59,0.38,0.36,-0.28,-1.11,-0.02,0.0,0.65,0.0,-1.07,0.43,-0.57,-0.1,0.19,-0.51,5.91,-3.88,-0.61,0.22,noband
305,19900824,M254,COMPETITIVEDGE,34399,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910,-0.3,0.38,0.36,-0.28,-1.11,-0.02,0.0,1.18,-1.0,-1.43,-0.02,0.29,-0.1,0.19,0.04,5.91,2.55,-1.87,0.22,noband
306,19900821,I353,AUSTADS,34066,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,CANADIAN,1910,0.87,0.51,0.84,-1.07,-1.11,-0.53,2.82,0.33,-0.69,0.35,-1.25,1.15,-0.1,1.11,-0.51,1.22,2.55,-1.87,0.22,noband
307,19900821,I346,AUSTADS,34066,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,CANADIAN,1910,0.87,0.51,2.32,-1.07,0.19,-0.02,2.82,0.64,-0.69,-1.17,0.61,-0.57,-0.1,1.11,-1.33,1.22,2.55,-1.87,0.22,noband
308,19900921,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910,-1.17,2.63,1.35,-0.13,-0.85,1.47,0.6,-0.89,1.16,1.82,-1.14,-0.57,-0.1,0.19,0.04,-1.12,0.4,-1.9,-5.17,band
309,19900921,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910,-1.17,0.63,-0.13,-0.28,-1.11,1.47,0.25,-0.89,1.62,1.82,-1.14,-0.57,-0.1,0.19,0.04,-1.12,0.4,-1.87,-5.17,band
310,19900920,G657,COLORTILE,34749,NO,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,CANADIAN,1910,0.0,-0.62,0.06,0.5,-0.85,-1.19,0.13,-0.89,-0.46,0.6,0.79,-0.57,-0.1,0.19,1.4,-1.12,0.0,-0.0,-0.0,band
311,19900913,R7,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910,-0.59,1.13,-1.12,0.11,-0.72,0.14,-0.34,-0.89,0.08,1.82,-1.14,-0.57,-0.1,0.74,0.04,-1.12,0.4,-0.61,-5.17,band
